484291,2.36,-4.21,8.71,-4.59,-5.29,-25.41
484313,2.56,-4.44,8.29,-2.98,-4.35,-22.32
484335,2.49,-4.11,8.70,-0.76,3.08,-20.04
484357,2.58,-4.90,8.33,-0.14,4.17,-20.59
484379,2.67,-4.78,8.34,0.71,10.05,-28.69
484401,2.87,-4.34,8.66,-2.34,5.68,-26.38
484423,2.85,-4.21,8.80,-2.41,16.01,-19.36
484445,2.72,-4.82,8.71,-0.56,14.50,-22.99
484467,2.68,-4.09,9.03,-4.85,1.42,-27.57
484489,2.69,-3.69,8.65,-9.27,6.60,-25.57
484511,2.59,-4.07,8.79,-10.89,12.80,-21.91
484533,2.75,-4.26,9.28,2.63,9.85,-23.08
484555,2.86,-4.20,8.55,9.27,9.04,-25.09
484577,2.92,-3.69,7.97,1.16,11.72,-25.39
484599,2.65,-3.70,8.49,-0.92,22.28,-23.06
484621,2.60,-4.16,9.00,11.53,16.98,-23.67
484643,2.60,-3.41,8.38,14.63,12.60,-25.22
484665,2.67,-3.02,8.01,0.33,23.44,-22.63
484687,2.04,-3.70,9.51,1.59,20.14,-18.70
484709,2.07,-3.63,9.12,11.85,9.19,-19.74
484731,2.40,-3.65,8.61,11.24,12.14,-19.82
484753,2.57,-3.90,8.35,2.94,18.61,-23.71
484775,2.42,-4.02,9.20,1.52,22.54,-26.01
484797,2.05,-3.47,9.70,10.37,15.95,-22.39
484819,2.38,-3.05,8.72,14.83,20.23,-21.40
484841,2.63,-3.89,8.71,5.33,24.63,-22.98
484863,2.29,-3.51,9.42,8.31,21.70,-27.44
484885,2.25,-3.05,9.05,11.59,18.99,-23.16
484907,2.56,-2.96,8.26,4.82,24.14,-20.80
484929,1.88,-3.26,9.54,-2.12,20.70,-25.37
484951,2.00,-2.92,9.22,1.78,18.17,-26.23
484973,1.92,-2.49,9.14,7.97,19.56,-23.01
484995,1.62,-2.78,9.86,10.20,18.20,-19.63
485017,1.87,-2.95,9.11,9.47,20.77,-28.76
485039,1.44,-2.33,9.68,10.29,20.29,-29.12
485061,1.41,-1.45,9.61,5.02,14.50,-18.76
485083,1.76,-2.34,9.35,-2.09,10.56,-16.77
485105,1.80,-2.75,9.44,-0.05,13.14,-23.27
485127,1.44,-2.03,9.53,0.23,17.89,-23.19
485149,1.23,-1.94,9.65,2.68,20.26,-16.82
485171,1.11,-2.16,9.96,1.18,15.08,-16.07
485193,1.15,-2.25,9.76,-1.58,11.02,-16.45
485215,1.08,-2.00,9.74,-1.95,12.99,-21.40
485237,1.03,-1.43,9.84,-0.93,19.44,-14.08
485259,0.80,-1.88,10.21,-2.70,13.53,-9.56
485281,0.63,-2.20,10.26,5.72,11.09,-8.08
485303,0.67,-1.77,9.88,0.69,10.13,-16.24
485325,0.62,-1.21,9.54,-6.88,6.38,-9.10
485347,0.51,-1.60,10.31,-9.96,4.95,-4.25
485369,0.52,-2.15,9.89,-2.89,7.15,-5.84
485391,0.53,-1.57,9.64,1.32,3.96,-5.53
485413,0.33,-1.03,9.55,-1.63,6.70,1.59
485435,0.82,-1.70,9.15,-9.84,5.31,3.40
485457,0.06,-2.12,10.09,-5.98,2.74,2.56
485479,0.17,-1.66,9.30,-0.25,2.05,-0.54
485501,0.22,-0.97,9.33,-4.85,9.60,7.40
485523,0.14,-1.95,9.79,-7.49,4.38,9.82
485545,0.20,-2.37,9.62,-0.04,4.98,0.56
485567,-0.10,-0.88,9.11,-4.65,4.27,3.24
485589,-0.23,-1.43,9.53,-9.52,5.48,11.50
485611,-0.08,-2.04,9.66,-9.08,7.63,10.77
485633,-0.33,-1.98,9.55,-8.77,6.44,11.34
485655,-0.73,-1.54,9.75,-5.88,6.73,17.90
485677,-0.49,-1.56,9.91,-11.82,-6.02,23.87
485699,0.17,-2.10,9.12,-17.36,-5.00,23.65
485721,-0.51,-2.16,9.91,-14.61,-3.53,21.87
485743,-0.55,-2.13,9.64,-8.28,-4.28,20.89
485765,-0.53,-1.96,9.53,-11.20,-4.37,21.17
485787,-0.55,-2.31,9.60,-12.45,-10.34,24.16
485809,-0.31,-2.48,9.33,-16.37,-10.37,19.79
485831,-0.46,-2.57,9.58,-17.98,-8.41,18.54
485853,-0.37,-2.28,9.52,-11.02,-7.59,22.97
485875,-0.61,-2.60,9.65,-9.89,-6.78,23.08
485897,-0.73,-2.28,9.68,-16.27,-11.83,19.84
485919,-0.84,-2.11,9.55,-16.21,-15.73,21.35
485941,-0.51,-2.21,9.41,-14.62,-14.31,27.65
