428235,-3.21,-3.22,10.67,21.26,40.73,12.39
428257,-3.08,-2.05,8.70,31.23,24.80,8.76
428279,-2.90,0.48,6.99,-2.69,11.03,-15.13
428301,-2.68,-0.94,7.03,-35.43,-8.98,2.12
428323,-2.71,-2.21,7.35,-13.44,-2.95,3.95
428345,-2.52,-1.73,7.51,8.66,-11.89,-5.08
428367,-1.40,-0.98,6.33,0.02,-20.98,-11.24
428389,0.17,-1.68,6.66,-7.96,-6.19,0.92
428411,-0.35,-3.13,10.85,-5.70,18.33,2.13
428433,-1.60,-0.63,15.00,13.19,18.98,7.50
428455,-1.62,-2.97,16.16,0.65,13.03,27.14
428477,-3.35,-5.18,15.20,10.42,41.13,11.82
428499,-4.78,-2.44,13.57,27.92,37.44,14.76
428521,-5.34,-1.37,10.24,17.15,-36.90,-15.91
428543,-1.94,-2.54,5.66,9.17,-46.79,-20.69
428565,-0.89,-0.99,1.14,-29.31,-65.69,-41.84
428587,1.15,-0.50,-1.83,-30.92,-14.68,-26.32
428609,0.88,0.29,-0.84,-24.89,25.47,2.73
428631,-0.58,-1.96,3.17,-17.85,49.67,2.86
428653,-1.96,-0.91,7.07,-8.83,40.92,5.69
428675,-2.06,-0.44,11.84,-14.28,38.01,29.80
428697,-4.76,-5.49,17.50,-20.63,10.93,36.69
428719,-3.81,-5.20,17.97,1.61,-3.42,-0.33
428741,-4.97,-2.87,16.33,9.27,-16.53,-9.11
428763,-3.52,-0.98,12.22,9.69,-29.85,-5.40
428785,-2.62,-0.33,9.33,4.55,-25.57,-2.45
428807,-1.65,-1.25,7.35,-7.47,-33.58,1.50
428829,-0.56,-1.86,5.65,-5.37,-18.79,-3.03
428851,-0.29,-1.96,6.50,-11.63,-2.40,-0.13
428873,-0.31,-2.57,8.15,-3.64,12.63,-3.18
428895,-2.31,-0.27,9.65,9.76,28.11,-17.74
428917,-5.59,4.92,10.60,-14.24,8.45,-25.76
428939,-6.56,5.54,10.70,-81.12,-54.97,-7.94
428961,-5.22,0.96,11.19,-123.42,-100.88,-7.72
428983,-3.04,-4.57,9.62,-144.17,-152.44,-4.08
429005,1.88,-9.01,7.83,-123.41,-149.50,0.63
429027,7.71,-18.06,6.06,-70.89,-115.86,32.91
429049,13.56,-19.62,2.38,95.79,57.89,-26.08
429071,6.69,-9.98,2.37,250.13,249.33,2.91
429093,-2.74,1.50,4.30,237.01,249.60,8.35
429115,-8.39,7.72,8.12,170.27,194.12,39.48
429137,-11.63,10.54,10.09,91.02,88.40,38.15
429159,-10.02,9.83,10.20,14.79,12.55,18.62
429181,-8.03,6.25,10.47,-63.50,-47.96,31.79
429203,-4.44,-0.74,9.97,-67.24,-68.63,2.74
429225,-2.00,-0.87,8.81,-45.09,-69.54,-7.41
429247,-0.17,-1.08,7.47,-25.95,-42.09,-6.99
429269,-0.52,-2.27,8.02,-34.78,-25.85,5.66
429291,-0.90,-2.72,8.53,-24.01,-12.76,-3.07
429313,-1.88,-2.28,9.10,-9.50,-2.83,1.60
429335,-2.63,-1.62,8.68,-10.72,-0.80,-3.05
429357,-3.42,-1.27,9.15,-21.98,-7.76,-3.79
429379,-2.07,-0.18,10.23,-10.68,-11.31,-11.21
429401,0.08,3.05,13.57,4.69,7.63,0.19
429423,0.15,-0.90,15.90,-41.38,21.33,44.77
429445,-3.75,-8.69,14.89,-42.97,71.53,19.79
429467,-7.96,-3.00,11.11,53.60,74.56,-41.31
429489,-9.36,0.10,4.55,23.09,-57.98,-27.82
429511,-1.80,-2.66,-2.63,-65.52,-163.23,-49.52
429533,2.86,-3.00,-5.97,-22.12,-47.37,-28.46
